global/q_lv_init,aortic_root/C,global/E_lv_A,global/E_lv_B,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6
0.0013755859375,2.4638671874999997e-08,496093750.0,21576171.875,0.00012356063510686843,0.0006902229432992309,0.00013136829860809136,15080.303444377301,17421.96823315188,13025.254813632084,64.19232379089475
0.0013755859375,2.4638671874999997e-08,496093750.0,49138671.875,0.00010445574515402844,0.0005872067825767741,0.0001132956852227126,12947.431928504031,14912.82886117579,11208.598663829162,9.474365449254245
0.00045136718749999995,1.0091796875e-08,246093750.0,12388671.875,8.776967693462423e-05,0.0004545474270097297,9.592140923998765e-05,10640.34617672295,14842.511962040322,7708.260856922668,48.40465677547756
0.0006443359374999999,1.0091796875e-08,246093750.0,12388671.875,9.625087710125723e-05,0.00048505501097425695,0.00010413700294280597,11674.6094499631,16221.407401226375,8474.94552825327,22.708319057171202
0.00045136718749999995,1.5451171875e-08,246093750.0,12388671.875,8.896833222238484e-05,0.0004812789076272772,9.693949093083905e-05,10782.319744261556,13612.09734067846,8603.40221404165,34.61666984783404
0.00045136718749999995,1.0091796875e-08,171093750.0,12388671.875,8.517725888691808e-05,0.00041992660039337845,9.287805369819567e-05,10340.116346197765,14462.815997308313,7508.5343361916,60.07239742694546
0.00045136718749999995,1.0091796875e-08,246093750.0,33826171.875,7.350421172832099e-05,0.0003732583564411709,8.256263179337665e-05,9041.380423612873,12552.843783738383,6572.873155925432,128.35748888054036
0.00045136718749999995,1.5451171875e-08,171093750.0,33826171.875,7.232120699284725e-05,0.0003689091597454551,8.106272112686199e-05,8912.578714225267,11234.769955577463,7153.715097024694,132.1071215100194
0.0006443359374999999,1.0091796875e-08,171093750.0,33826171.875,7.749269507556682e-05,0.00035672920490890995,8.606813883976121e-05,9563.919471113715,13215.070440502348,7002.46518459517,100.99088554895897
0.0006443359374999999,1.5451171875e-08,246093750.0,33826171.875,8.213404746480086e-05,0.00043152264907948205,9.099406105476507e-05,10102.372432247754,12677.043244233728,8090.917624761362,63.7079128161623
0.0006443359374999999,1.5451171875e-08,171093750.0,12388671.875,9.468953679958251e-05,0.0004727255422800029,0.00010206012545505914,11497.139172262354,14509.242174933483,9208.841721319746,14.980345588192185
0.0006443359374999999,1.5451171875e-08,171093750.0,33826171.875,7.917926585508164e-05,0.00039150938685501147,8.762131826301464e-05,9764.492564845477,12264.125136771137,7853.914616226106,81.92528638966095
0.0011013671875,3.4591796875e-08,446093750.0,36888671.875,0.00010230529788380179,0.0005854883591440079,0.00011042809086277724,12597.219730386807,14002.180592408207,11337.547220163413,16.783580317489943
0.0012943359375000001,3.4591796875e-08,446093750.0,36888671.875,0.0001088533303709224,0.0006102133913163978,0.00011683791013974225,13415.23413432421,14896.952059512132,12080.124569767626,23.369020845451534
0.0011013671875,3.9951171875e-08,446093750.0,36888671.875,0.00010248598100558599,0.0005845135964359219,0.00011046681859469455,12625.972567637918,13856.82607729615,11512.450692776598,19.886568986079254
0.0011013671875,3.4591796875e-08,371093750.0,36888671.875,0.00010126279877392214,0.0005602525252938594,0.0001094280222296664,12478.872871835902,13873.320617212506,11229.789044892877,15.288687950469638
0.0011013671875,3.4591796875e-08,446093750.0,9326171.875,0.00012221954228715788,0.0006853565535813321,0.00012964325224272614,14802.305451684624,16491.32890351123,13300.255815996537,66.28740914136249
0.0011013671875,3.9951171875e-08,371093750.0,9326171.875,0.00012129501715846651,0.000657758427667551,0.00012846162700458504,14699.308440416657,16163.720091929474,13392.223701345592,63.548678859970366
0.0012943359375000001,3.4591796875e-08,371093750.0,9326171.875,0.00012928825336955263,0.0006872082503948138,0.0001363389424123147,15672.762029136147,17444.12933589315,14092.346633646519,103.23907924984044
0.0012943359375000001,3.9951171875e-08,446093750.0,9326171.875,0.00012949693917056396,0.0007125940826340942,0.00013677872110630173,15700.524374091361,17254.54787011745,14310.663234565542,115.88199245263264
0.0012943359375000001,3.9951171875e-08,371093750.0,36888671.875,0.00010780152228259341,0.0005854483707792335,0.00011579827883230626,13304.593766902752,14591.440956004812,12142.989544761895,23.709462324282924
0.0012943359375000001,3.9951171875e-08,371093750.0,9326171.875,0.00012882845808144896,0.0006854878485636193,0.0001357615597545855,15623.573907364369,17164.86545229683,14241.06112343287,106.8026172670093
0.0014263671875000001,2.2341796874999997e-08,146093750.0,24638671.875,0.00011292709970957146,0.0005153535898692773,0.00011998861307584453,13890.56125775522,16294.015290486343,11913.20498855972,13.435320856943623
0.0009693359374999999,2.2341796874999997e-08,146093750.0,24638671.875,9.666671464604648e-05,0.00046486802972122007,0.00010415236226048265,11869.912046777104,13981.432656600264,10164.284305729077,10.889031878417947
0.0014263671875000001,2.7701171874999996e-08,146093750.0,24638671.875,0.00011318691141890138,0.0005211914876180604,0.00012019142122447849,13925.788133830816,15877.148343173003,12286.056988738701,19.94988419800237
0.0014263671875000001,2.2341796874999997e-08,271093750.0,24638671.875,0.00011912342702773584,0.0005946774424572292,0.00012648459307045243,14597.609718822025,17098.1955851733,12488.334530806549,33.51857987911302
0.0014263671875000001,2.2341796874999997e-08,146093750.0,21576171.875,0.00011572648368099103,0.0005282499009008019,0.00012258920856521313,14202.075692725815,16658.135502822548,12181.604346666905,20.0871991002248
